,date,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,road_name,full_road_name,latitude,longitude
142,02-06-2022,1529,1529,1529,1529,1529,1529,3,4,8,7,5,7,5,3,2,6,5,3,4,1529,1529,1529,1529,1529,Cowabbie Street,"Cowabbie Street, South of Kindra Crescent",-34.808632,147.1978
143,02-06-2022,1,1529,1529,1529,1529,1529,1,3,5,1,3,2,4,4,5,2,4,2,1,1529,1529,1529,1529,1529,Riverina Highway,"Riverina Highway, West of Ramp Lane",-36.088005,147.036148
144,02-06-2022,1529,1529,1529,1529,1529,2,1,1,1529,2,4,3,2,1529,5,2,4,3,2,3,2,3,2,1529,Cobb Highway,"Cobb Highway, North of Pretty Pine Road",-35.407127,144.877975
145,02-06-2022,1529,1529,1529,1529,1529,2,2,1,6,5,4,3,1,2,4,6,2,2,1529,1529,1529,1529,1529,1529,Riverina Highway,"Riverina Highway, West of Ramp Lane",-36.088005,147.036148
146,02-06-2022,1529,1,1529,1529,1529,2,1529,4,2,4,5,3,5,5,4,5,5,1529,2,2,2,1,1529,1529,Cocketgedong Road,"Cocketgedong Road, West of Brougong Street",-35.333248,146.245651
147,02-06-2022,1,2,1529,1,4,2,15,8,3,13,4,16,6,10,1,4,8,1529,1529,1,1529,1529,4,1529,Snowy Mountains Highway,"Snowy Mountains Highway, South of Boonderoo Road",-35.327759,148.23764
148,02-06-2022,1529,1529,1529,1529,1529,1529,4,2,2,1,1529,1,2,2,1,2,3,1529,1529,1529,1,1,1,1529,Pretty Pine Road,"Pretty Pine Road, East of Gibbs Road",-35.415436,144.866715
149,02-06-2022,1529,1529,1529,1529,1,1,2,3,4,6,3,2,1,3,1529,2,1529,2,1,1529,1529,1529,1529,1529,Riverina Highway,"Riverina Highway, East of Ramp Lane",-36.090073,147.058472
150,02-06-2022,222,167,174,243,603,2016,4174,5411,5082,3671,2974,2923,3082,3109,4094,4966,5334,5141,3676,2122,1635,1478,903,478,Alfords Point Road,Alfords Point Road,-33.9991669,151.0239461
151,02-06-2022,123,82,55,51,145,547,1436,2450,2565,1955,1554,1605,1673,1548,1828,2200,2406,2575,1971,1366,1049,952,643,334,Beecroft Road,Beecroft Road,-33.7447762,151.063747
152,02-06-2022,2,2,6,4,13,27,42,53,73,53,92,80,90,65,99,83,91,1529,1529,1529,1529,1529,1529,1529,Bells Line Of Road,Bells Line Of Road,-33.4981139,150.5120917
153,02-06-2022,35,39,34,68,134,322,382,448,655,411,330,386,396,453,479,577,559,1529,1529,1529,1529,1529,1529,1529,Broughton Street,Broughton Street,-33.845612,151.212773
154,02-06-2022,184,86,82,92,198,812,2443,3203,3400,2817,2341,2266,2329,2365,2647,3201,3457,3586,2879,1698,1278,1267,799,402,Burns Bay Road,Burns Bay Road,-33.8308944,151.1460024
155,02-06-2022,529,1529,270,311,525,1342,2247,2415,2654,2376,2200,2229,2300,2438,2544,2747,2673,2670,2428,2075,1692,1506,1135,834,Canterbury Road,Canterbury Road,-33.912157,151.118871
156,02-06-2022,125,131,97,88,170,618,2088,2895,3198,2602,1956,1930,1951,2049,2315,2669,3090,3225,2828,1722,1418,1243,1043,614,Eastern Distributor,Eastern Distributor,-33.8687285,151.2182763
157,02-06-2022,94,29,27,34,101,451,1583,2569,2656,2206,1778,1833,1954,1789,2066,2644,2841,2700,2100,1150,833,736,484,243,Eastern Valley Way,Eastern Valley Way,-33.805357,151.2091281
158,02-06-2022,399,211,175,147,200,490,1149,1427,1551,1421,1201,1274,1324,1250,1386,1543,1714,1773,1550,1271,1136,1005,808,639,Enmore Road,Enmore Road,-33.899033,151.172967
159,02-06-2022,35,24,16,29,82,233,354,493,476,384,302,299,338,341,328,345,383,1529,1529,1529,1529,1529,1529,1529,Fairfield Street,Fairfield Street,-33.869747,150.976032
160,02-06-2022,4,9,4,11,57,194,449,918,860,659,392,404,374,381,420,606,562,1529,1529,1529,1529,1529,1529,1529,Galston Road,Galston Road,-33.6554293,151.0625471
161,02-06-2022,19,19,9,17,83,343,655,657,641,520,316,299,280,325,344,452,413,1529,1529,1529,1529,1529,1529,1529,Georges River Road,Georges River Road,-33.894278,151.111505
162,02-06-2022,80,82,128,152,460,1396,2158,2502,1756,1162,1030,938,770,418,414,956,1438,1328,888,446,372,310,192,146,Heathcote Road,Heathcote Road,-33.938533,150.939752
163,02-06-2022,713,537,377,708,1222,2828,3630,4206,3927,3333,3143,3117,3123,3288,3343,3396,3498,3914,3858,2963,2477,2355,1816,1266,Hume Highway,Hume Highway,-34.8101946,148.6220238
164,02-06-2022,54,45,50,66,171,585,1297,1640,1259,1041,874,866,898,1057,1321,1762,1879,1529,1529,1529,1529,1529,1529,1529,Hunter Expressway,Hunter Expressway,-32.88394,151.5907579
165,02-06-2022,1529,3,1529,13,41,48,50,42,40,47,45,46,36,30,36,28,25,1529,1529,1529,1529,1529,1529,1529,Jaorimin Road,Jaorimin Road,-34.6882991,150.0091132
166,02-06-2022,224,180,148,200,433,1224,2522,3168,3241,2697,2605,2553,2600,2649,2983,3459,3334,3361,2752,1991,1539,1447,969,433,King Georges Road,King Georges Road,-33.9179017,151.0655744
167,02-06-2022,32,16,11,19,72,227,522,790,1104,988,870,885,862,729,778,930,981,1529,1529,1529,1529,1529,1529,1529,Kingsway,Kingsway,-33.84119,151.207469
168,02-06-2022,169,129,125,196,370,1049,1962,1999,1961,1597,1406,1401,1361,1310,1471,1575,1763,1984,1674,1132,834,747,539,301,Liverpool Road,Liverpool Road,-34.02421,150.810562
169,02-06-2022,238,119,87,69,162,402,818,1413,1472,1272,1269,1344,1361,1518,1536,1768,1817,1861,1756,1430,1186,1092,964,561,Epping Road,Epping Road,-33.7738718,151.0829987
170,02-06-2022,112,84,46,52,184,516,1062,1212,1532,1070,894,804,718,802,868,888,1006,1038,1350,792,622,790,1529,1529,Marsden Road,Marsden Road,-33.68908,150.80285
171,02-06-2022,395,210,174,164,384,1395,3372,3594,3250,3153,2962,3054,3047,2961,3258,3404,3552,3533,3256,2494,2016,2069,1527,946,Military Road,Military Road,-33.828999,151.215533
172,02-06-2022,35,25,25,47,133,468,1640,2053,1961,1546,1370,1333,1331,1412,1665,2076,1991,1529,1529,1529,1529,1529,1529,1529,Mona Vale Road,Mona Vale Road,-33.6783099,151.3010766
173,02-06-2022,96,72,54,70,183,716,2032,2496,2110,2000,1812,1754,1805,1850,2190,2088,2273,1529,1529,1529,1529,1529,1529,1529,New Line Road,New Line Road,-33.70338,151.0318
174,02-06-2022,165,118,128,221,536,1399,1882,1994,1882,1360,1243,1087,1081,1174,1451,1366,1552,1529,1529,1529,1529,1529,1529,1529,Newbridge Road,Newbridge Road,-33.929316,150.956613
175,02-06-2022,20,7,5,9,24,173,862,1734,2095,1452,1199,1225,1290,1158,1379,1654,1728,1715,1212,646,423,349,208,74,Ourimbah Road,Ourimbah Road,-28.1758544,153.5233735
176,02-06-2022,76,84,113,251,944,2696,3407,3045,2146,2000,1760,1650,1680,1861,2073,2199,2222,1529,1529,1529,1529,1529,1529,1529,Pacific Motorway,Pacific Motorway,-33.4257738,151.2299218
177,02-06-2022,63,41,29,38,72,173,292,418,523,436,429,392,521,453,466,588,660,1529,1529,1529,1529,1529,1529,1529,Pages Road,Pages Road,-33.765252,150.773884
178,02-06-2022,651,1529,387,397,551,1503,3155,3958,4103,3476,3292,3220,3095,3323,3663,3956,4116,3722,3852,2868,2489,2551,2087,1393,Parramatta Road,Parramatta Road,-33.835858,151.0231518
179,02-06-2022,190,138,182,117,213,260,435,830,1291,908,943,1144,970,1213,1345,1792,1849,2183,1820,1169,711,535,322,165,Princes Highway,Princes Highway,-35.1481469,139.2631777
180,02-06-2022,244,176,176,209,441,1552,3795,4593,4048,3697,3493,3372,3400,3572,3902,4541,4602,4130,3378,2249,1723,1403,944,1,Ryde Road,Ryde Road,-33.7723,151.135744
181,02-06-2022,31,12,17,29,66,388,853,1349,1413,1033,761,684,610,680,802,1012,1023,1529,1529,1529,1529,1529,1529,1529,Silverwater Road,Silverwater Road,-33.8320587,151.0490586
182,02-06-2022,141,84,52,42,104,266,1038,1191,1142,1021,836,743,904,970,1121,1200,1308,1352,1341,957,772,770,617,388,Syd Einfeld Drive,Syd Einfeld Drive,-33.8896097,151.2417828
183,02-06-2022,52,31,55,55,92,189,383,566,637,583,621,570,622,588,650,758,774,1529,1529,1529,1529,1529,1529,1529,Sydney Road,Sydney Road,-33.7968171,151.2846971
184,02-06-2022,196,62,113,160,635,1809,3719,4581,4329,3460,2988,2965,3089,3360,3823,4518,5214,4918,3320,2115,1615,1448,973,545,Taren Point Road,Taren Point Road,-34.0264058,151.1203396
185,02-06-2022,52,23,25,61,131,448,888,800,835,769,639,595,620,556,615,728,713,1529,1529,1529,1529,1529,1529,1529,Victoria Road,Victoria Road,-33.855289,151.158576
