,date,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,road_name,full_road_name,latitude,longitude
142,05-06-2022,1,1537,1537,1537,1,2,1537,1537,1537,1,1,1537,2,5,1,1,3,1537,1,1,1537,1,1537,1537,Riverina Highway,"Riverina Highway, West of Hills End",-36.060165,146.837402
143,05-06-2022,1537,1537,1537,1537,1537,1537,1,1,1,2,3,2,2,4,2,4,5,1537,1,4,1537,1537,1,1537,Spring Drive,"Spring Drive, West of Federation Avenue",-36.010723,146.371323
144,05-06-2022,1537,1537,1,1537,1537,1,1,1,1537,1537,3,2,2,1,1,1,1,1537,2,1537,2,4,1537,1,Irrigation Way,"Irrigation Way, East of Widgelli Settlers Road",-34.332764,146.145615
145,05-06-2022,1537,1537,2,1537,1537,1537,1537,1537,2,4,3,1,1,3,2,2,3,1537,1,1537,4,1537,1,1537,Moulamein Road,"Moulamein Road, South of Barham Road",-35.580086,144.185059
146,05-06-2022,2,2,1537,1537,1537,1537,1537,1,2,1537,3,1537,1,1537,3,2,2,1537,1,2,2,2,1537,1,Federation Way,"Federation Way, South of Richmond Street",-35.648388,146.306885
147,05-06-2022,1537,1537,1537,1537,1537,1537,1537,1537,1,2,1537,1537,1537,1537,1537,1537,1,1,1537,1537,1537,1537,1537,1537,Riverina Highway,"Riverina Highway, West of Ramp Lane",-36.088005,147.036148
148,05-06-2022,1537,1537,1537,1537,1537,1537,1537,2,1,2,5,3,1537,1537,1,1,1,1537,1537,1537,2,1537,1537,1537,Olympic Highway,"Olympic Highway, South of Rosemont Road",-35.918716,147.001556
149,05-06-2022,1537,1537,2,1537,1,1537,1,1537,1,2,2,2,1,1537,1537,2,2,1,3,1,1537,1537,1537,1537,Batlow Road,"Batlow Road, South of Herrings Road",-35.495914,148.151977
150,05-06-2022,1537,1537,1537,1537,1537,1537,1,1,1,3,1,4,4,3,2,3,1537,2,1,3,1537,1537,1537,1537,Henry Lawson Way,"Henry Lawson Way, West of Chillingworks Road",-34.26141,148.267013
151,05-06-2022,1,1537,1537,1537,1537,1537,1537,1537,1,1537,1537,1537,1537,1,3,2,1537,1,2,1,1537,1537,1537,1,Cocketgedong Road,"Cocketgedong Road, West of Brougong Street",-35.333248,146.245651
152,05-06-2022,1537,1537,1537,1,1537,1,1,1,2,2,1,1,2,2,2,1,1537,1,4,1537,1,3,1537,1537,Cobb Highway,"Cobb Highway, North of Pretty Pine Road",-35.407127,144.877975
153,05-06-2022,1537,1537,1537,1537,1537,1,1537,1537,1537,1537,1537,1537,2,1,1,1,1537,1,1537,1537,1,1537,1537,1537,Jindera-Walla Walla Road,"Jindera-Walla Walla Road, South of Five Chain ...",-35.936092,146.886673
154,05-06-2022,2,1,2,3,5,5,2,3,3,6,4,6,2,2,9,8,1537,6,4,1537,1537,5,8,2,Olympic Highway,"Olympic Highway, North of Rodgers Road",-35.879559,146.998672
155,05-06-2022,1537,1537,1537,1537,1537,1,1537,1537,1,4,2,1537,1537,1537,3,1,1537,4,1537,1537,1,1537,1537,1537,Snowy Mountains Highway,"Snowy Mountains Highway, South of Boonderoo Road",-35.327759,148.23764
156,05-06-2022,1537,1537,1537,1537,1537,1537,1537,1537,1,1537,2,1537,1537,1537,1537,1,1537,2,1537,1537,1537,1537,1537,1537,Jindera-Walla Walla Road,"Jindera-Walla Walla Road, South of Five Chain ...",-35.936092,146.886673
157,05-06-2022,1537,1537,1537,1537,1,1537,2,1537,2,4,4,2,1,9,2,1537,2,1,2,4,1,1,1537,1537,Federation Avenue,"Federation Avenue, South of Edward Street",-36.003418,146.382752
158,05-06-2022,1537,1537,1537,1537,1537,1537,1537,1,2,3,3,1,1,2,5,1537,5,4,1,1,1537,2,1,1537,Cowabbie Street,"Cowabbie Street, South of Kindra Crescent",-34.808632,147.1978
159,05-06-2022,1537,1,1537,1,1537,1537,1,1,1,1,1,2,1537,4,2,1537,1,2,4,1,1537,1537,1537,1537,Batlow Road,"Batlow Road, South of Herrings Road",-35.495914,148.151977
160,05-06-2022,1537,1537,1537,1537,1537,1537,1537,1,2,1,3,1537,2,1,1,1537,2,1,1,1537,1537,1,1537,1537,Olympic Highway,"Olympic Highway, South of Rosemont Road",-35.918716,147.001556
161,05-06-2022,1537,1537,1537,1537,1537,1537,1537,1537,1537,1,1,4,1,2,1,1537,1,1,1537,1,1537,1537,1537,1537,Riverina Highway,"Riverina Highway, East of Ramp Lane",-36.090073,147.058472
162,05-06-2022,1537,1537,1537,1537,1537,1537,1537,1537,1,2,1537,1,1,1537,1,1537,2,1,1537,1537,1537,1537,1537,1537,Riverina Highway,"Riverina Highway, East of Ramp Lane",-36.090073,147.058472
163,05-06-2022,1537,1537,1,1537,1,1,1537,1,2,1537,2,3,1,1,1537,1537,1,1537,1537,1,1537,1537,1,1537,Riverina Highway,"Riverina Highway, West of Hills End",-36.060165,146.837402
164,05-06-2022,1537,1537,1537,1537,1,1537,1,1537,1537,1,1,1537,1,2,3,1537,1537,1,1,1,1537,1,1537,1537,Snowy Mountains Highway,"Snowy Mountains Highway, South of Boonderoo Road",-35.327759,148.23764
165,05-06-2022,1537,1537,1537,1537,1537,1537,1537,1537,1537,1,1537,1537,2,3,2,1537,1537,1537,1537,1537,1537,1537,1537,1537,Riverina Highway,"Riverina Highway, West of Ramp Lane",-36.088005,147.036148
166,05-06-2022,1537,1537,1537,1537,1537,1537,1537,1,2,1,1,1,1,1537,1537,1537,1537,2,1,3,2,1,1537,1537,Cowabbie Street,"Cowabbie Street, South of Kindra Crescent",-34.808632,147.1978
167,05-06-2022,1537,1537,1537,1537,1,1537,1537,1537,1,3,1,1,1537,6,1537,1537,1537,1,1537,1,1,1537,1537,1537,Spring Drive,"Spring Drive, West of Federation Avenue",-36.010723,146.371323
168,05-06-2022,698,410,236,207,210,407,807,1147,1725,2909,3278,3990,4047,3709,3708,3771,3782,3334,2265,1482,1204,1018,700,1537,Alfords Point Road,Alfords Point Road,-33.9991669,151.0239461
169,05-06-2022,37,24,17,15,20,31,61,81,151,255,349,369,398,390,384,443,457,314,237,113,120,119,72,29,Appin Road,Appin Road,-34.096609,150.804247
170,05-06-2022,400,207,118,84,75,141,296,565,923,1634,1709,2062,2235,1905,2005,2060,2042,1920,1285,990,872,753,457,243,Beecroft Road,Beecroft Road,-33.7447762,151.063747
171,05-06-2022,5,3,3,4,6,19,28,70,109,180,251,368,411,448,359,384,284,201,124,68,49,28,15,8,Bells Line Of Road,Bells Line Of Road,-33.4981139,150.5120917
172,05-06-2022,317,205,146,90,108,170,276,350,573,907,1203,1316,1503,1455,1384,1346,1340,1160,870,694,589,538,398,213,Broughton Street,Broughton Street,-33.845612,151.212773
173,05-06-2022,1537,1537,1537,162,115,259,433,724,1226,2011,2248,2690,2775,2681,2640,2592,2682,2467,1563,1184,1104,899,624,272,Burns Bay Road,Burns Bay Road,-33.8308944,151.1460024
174,05-06-2022,750,436,267,237,227,308,582,756,1185,1662,1985,2163,2342,2520,2411,2418,2335,2363,1967,1420,1293,1121,892,522,Cambridge Street,Cambridge Street,-33.896202,151.168058
175,05-06-2022,1044,706,456,443,421,538,787,953,1247,1940,2218,2562,2598,2526,2579,2657,2475,2483,2082,1776,1684,1315,1159,824,Canterbury Road,Canterbury Road,-33.769091,151.081975
176,05-06-2022,1559,842,496,396,398,709,1457,2180,3077,4813,5657,6271,6677,6693,6430,6648,6861,6248,4571,3352,2948,2749,1906,1127,Concord Road,Concord Road,-33.844581,151.089546
177,05-06-2022,962,770,585,430,248,224,403,649,1115,1760,1991,2285,2415,2513,2264,2193,2110,1952,1365,997,904,862,523,349,Eastern Distributor,Eastern Distributor,-33.8687285,151.2182763
178,05-06-2022,1537,1537,1537,55,56,96,265,524,879,1461,1850,2056,2219,1926,1878,1997,1903,1562,945,682,559,450,260,101,Eastern Valley Way,Eastern Valley Way,-33.805357,151.2091281
179,05-06-2022,835,736,543,457,337,265,335,468,690,1026,1231,1293,1416,1399,1348,1336,1244,1227,1195,1173,917,818,814,433,Enmore Road,Enmore Road,-33.900893,151.170147
180,05-06-2022,289,203,102,93,89,151,265,286,512,799,965,989,1201,1193,1229,1095,1069,1159,919,729,591,558,430,276,Fairfield Street,Fairfield Street,-33.868703,150.972116
181,05-06-2022,131,65,58,25,32,54,157,258,546,859,980,1141,1287,1132,1151,1049,933,916,587,360,319,212,138,68,Galston Road,Galston Road,-33.6554293,151.0625471
182,05-06-2022,650,382,257,225,212,278,436,572,836,1131,1331,1461,1549,1489,1477,1457,1430,1475,1243,923,823,728,620,351,Georges River Road,Georges River Road,-33.894135,151.112251
183,05-06-2022,684,363,248,207,152,258,411,492,656,1163,1582,1886,1963,2080,1904,1856,1849,1913,1626,1245,1126,956,1132,861,Hawkesbury Road,Hawkesbury Road,-33.672948,150.615742
184,05-06-2022,182,132,88,62,108,200,270,398,652,1074,1504,800,814,416,566,874,1660,1718,970,560,316,240,168,106,Heathcote Road,Heathcote Road,-34.012646,150.985455
185,05-06-2022,1683,871,608,529,520,663,1015,1214,1780,2602,2935,3470,3492,3503,3516,3600,3585,3685,3178,2585,2301,2209,1784,1230,Hume Highway,Hume Highway,-34.8101946,148.6220238
186,05-06-2022,238,131,85,79,207,329,540,717,1014,1513,1977,2288,2156,2106,2198,2271,2254,1879,1073,769,534,389,259,156,Hunter Expressway,Hunter Expressway,-32.88394,151.5907579
187,05-06-2022,1,1537,1537,1,2,1537,1,1537,3,9,10,10,12,11,22,14,7,8,6,6,1,1537,1537,1537,Jaorimin Road,Jaorimin Road,-34.6882991,150.0091132
188,05-06-2022,1334,718,436,486,376,668,1400,1866,2826,4464,5488,6142,5730,5802,6346,6212,1537,5756,4004,2618,2422,2120,1548,816,King Georges Road,King Georges Road,-33.9179017,151.0655744
189,05-06-2022,357,246,174,110,72,133,241,405,688,1262,1624,1980,2038,1932,1883,1845,1692,1496,1032,628,547,412,223,160,Kingsway,Kingsway,-33.864641,151.204459
190,05-06-2022,322,232,142,128,143,250,391,509,843,1250,1420,1551,1722,1545,1557,1542,1545,1618,1396,948,755,666,472,256,Liverpool Road,Liverpool Road,-33.920019,150.924127
191,05-06-2022,622,350,265,176,140,141,239,423,594,1015,1253,1317,1454,1448,1513,1653,1525,1481,1113,982,967,941,831,396,Epping Road,Epping Road,-33.7738718,151.0829987
192,05-06-2022,272,172,162,128,62,144,260,472,664,1014,1122,1122,1084,1050,1010,998,1032,976,804,642,498,404,314,152,Marsden Road,Marsden Road,-33.790679,151.063679
193,05-06-2022,76,54,35,12,17,24,68,125,235,462,645,765,739,657,591,550,483,450,334,250,149,114,65,35,Melbourne Street,Melbourne Street,-37.814748,145.2285283
194,05-06-2022,1537,1537,471,399,330,440,900,1324,1768,2783,2998,3273,3458,3286,3220,3399,3228,3032,2127,1814,1569,1268,896,543,Military Road,Military Road,-33.827962,151.230453
195,05-06-2022,203,77,72,57,79,141,397,731,1064,1723,2092,2482,2511,2292,2083,2053,1921,1665,918,532,428,319,208,97,Mona Vale Road,Mona Vale Road,-33.6783099,151.3010766
196,05-06-2022,351,159,95,60,76,153,386,710,1158,1794,2119,2328,2402,2274,2268,2254,2230,1983,1399,873,736,530,381,208,New Line Road,New Line Road,-33.721587,151.034416
197,05-06-2022,803,463,327,289,321,493,680,920,1248,1692,1998,2324,2409,2516,2574,2372,2329,2339,1862,1529,1278,1158,957,547,Newbridge Road,Newbridge Road,-33.92895,150.953
198,05-06-2022,101,58,21,23,14,52,155,365,647,1003,1209,1362,1595,1331,1291,1379,1169,1136,583,399,318,201,89,39,Ourimbah Road,Ourimbah Road,-33.821979,151.237884
199,05-06-2022,527,285,194,194,325,676,993,1830,2711,4175,5742,6759,6564,6234,6410,6866,6622,5526,3521,2281,1784,1231,823,466,Pacific Motorway,Pacific Motorway,-33.4257738,151.2299218
200,05-06-2022,249,163,139,110,113,152,271,346,561,847,1080,1246,1302,1251,1331,1166,1054,1076,677,512,556,400,315,201,Pages Road,Pages Road,-33.773413,150.767104
201,05-06-2022,2074,1230,990,741,605,640,913,1195,1610,2592,3043,3460,3619,3549,3678,3706,3695,3389,2870,2358,2148,2020,1595,1046,Parramatta Road,Parramatta Road,-33.835858,151.0231518
202,05-06-2022,269,180,172,103,85,149,302,442,597,1021,1182,1031,1193,1022,1220,816,1050,957,1049,498,424,467,362,213,Princes Highway,Princes Highway,-35.1481469,139.2631777
203,05-06-2022,655,324,242,152,207,421,833,1291,1958,3014,3723,4063,4487,3982,3933,4180,4102,3821,2504,1682,1394,1235,804,456,Ryde Road,Ryde Road,-33.760789,151.138069
204,05-06-2022,730,387,243,199,199,417,883,1124,1793,2667,3427,3752,4124,4100,4095,3925,4103,3588,2459,1851,1592,1362,1024,561,Silverwater Road,Silverwater Road,-33.8320587,151.0490586
205,05-06-2022,1012,755,515,405,309,282,510,830,1279,1999,2305,2708,2612,2594,2552,2567,2411,2244,1620,1262,1100,921,635,341,Syd Einfeld Drive,Syd Einfeld Drive,-33.8896097,151.2417828
206,05-06-2022,35,27,24,18,31,68,99,184,264,445,589,792,782,806,901,791,729,620,446,317,169,135,82,53,Sydney Road,Sydney Road,-33.7968171,151.2846971
207,05-06-2022,690,361,274,209,243,486,767,1030,1525,2378,3049,3237,3620,3812,3427,3483,3044,2650,1785,1340,1182,884,696,429,Taren Point Road,Taren Point Road,-34.0264058,151.1203396
208,05-06-2022,257,152,95,69,63,100,185,337,581,797,925,1040,1262,1169,1128,1058,1176,1081,994,739,619,520,339,222,The Boulevarde,The Boulevarde,-33.9952115,151.1280726
209,05-06-2022,1278,650,521,378,386,541,1017,1287,1805,2840,3396,3500,3774,3630,3821,3897,3692,3591,2772,2096,2058,1897,1492,775,Victoria Road,Victoria Road,-33.855289,151.158576
210,05-06-2022,393,192,110,71,72,124,334,607,1190,1955,2270,2670,2796,2597,2420,2292,2315,2016,1385,1009,750,598,451,202,Windsor Road,Windsor Road,-33.898319,151.138959
