,date,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,road_name,full_road_name,latitude,longitude
66,03-06-2022,3,3,1,4,12,4,10,41,59,66,51,55,59,35,47,56,36,46,17,14,10,13,7,10,Cobb Highway,"Cobb Highway, South of Blair Street",-36.12035,144.754028
67,03-06-2022,1,3,2,5,13,22,37,64,106,90,108,95,112,101,109,121,112,92,49,37,27,20,14,12,Newell Highway,"Newell Highway, South of Dean Street",-35.813709,145.558685
68,03-06-2022,33,7,8,6,20,38,150,288,455,526,527,658,748,660,697,920,926,949,728,397,251,213,151,118,Cobb Highway,"Cobb Highway, South of Blair Street",-36.12035,144.754028
69,03-06-2022,2,1,1,2,2,2,16,10,39,42,27,36,20,21,47,32,46,40,24,11,8,10,5,3,Kidman Way,"Kidman Way, West of Sturt Highway",-34.599117,145.983612
70,03-06-2022,10,8,2,4,11,26,38,82,118,117,104,91,109,127,151,254,233,280,170,77,66,62,58,38,Urana Road,"Urana Road, South of Hueske Road",-35.991581,146.898407
71,03-06-2022,6,6,9,5,3,9,10,19,25,14,14,24,13,18,13,20,29,20,8,13,2,10,2,6,Olympic Highway,"Olympic Highway, East of Mangoplah Road",-35.271656,147.121231
72,03-06-2022,11,6,6,11,4,6,9,16,13,23,10,15,18,15,21,13,17,16,10,6,5,3,7,2,Olympic Highway,"Olympic Highway, North of Rodgers Road",-35.879559,146.998672
73,03-06-2022,9,8,7,5,8,4,14,14,12,8,17,29,14,17,17,20,17,11,9,19,9,10,12,8,Murray Street,"Murray Street, South of Townsend Street",-35.647587,145.574127
74,03-06-2022,12,1,4,6,3,7,13,18,22,25,20,18,19,24,23,26,21,25,16,14,11,17,13,15,Newell Highway,"Newell Highway, South of Dean Street",-35.813709,145.558685
75,03-06-2022,4,1519,6,4,2,9,20,45,62,71,79,75,77,95,93,101,121,114,78,54,29,14,5,3,Murringo Road,"Murringo Road, West of Kenyu Road",-34.434212,148.712891
76,03-06-2022,2,1519,2,1,1,1,3,13,5,2,5,7,5,8,5,9,3,9,2,1,1519,2,2,5,Burley Griffin Way,"Burley Griffin Way, West of Mannings Road",-34.278732,146.551498
77,03-06-2022,1519,2,1519,1,6,15,46,92,150,55,72,61,56,77,91,100,101,88,40,22,22,24,8,12,Riverina Highway,"Riverina Highway, West of Ramp Lane",-36.088005,147.036148
78,03-06-2022,3,1,1519,3,3,8,19,27,43,34,47,46,56,52,74,70,54,67,47,28,14,6,4,6,Olympic Highway,"Olympic Highway, South of Silo Road",-34.519371,148.164276
79,03-06-2022,2,2,1519,4,3,12,50,60,84,46,36,24,24,28,45,43,38,43,22,12,6,7,3,6,Olympic Highway,"Olympic Highway, South of Rosemont Road",-35.918716,147.001556
80,03-06-2022,3,2,1519,5,2,3,19,13,34,21,25,34,30,46,41,53,54,44,28,12,12,11,4,5,Batlow Road,"Batlow Road, South of Herrings Road",-35.495914,148.151977
81,03-06-2022,8,2,1519,1,1,7,38,66,45,38,48,51,51,68,70,97,111,131,94,48,24,24,19,19,Riverina Highway,"Riverina Highway, West of Ramp Lane",-36.088005,147.036148
82,03-06-2022,2,3,1519,1,6,7,16,47,66,79,90,92,86,74,99,95,90,93,49,40,26,14,13,6,Murray Street,"Murray Street, South of Townsend Street",-35.647587,145.574127
83,03-06-2022,1,1,1519,1,3,7,21,29,35,28,22,27,30,29,39,47,35,40,33,15,10,8,1,3,Kidman Way,"Kidman Way, West of Sturt Highway",-34.599117,145.983612
84,03-06-2022,1,1,1519,3,2,4,8,15,12,18,18,15,12,14,13,25,13,4,5,3,4,3,2,1519,Urana Road,"Urana Road, South of Hueske Road",-35.991581,146.898407
85,03-06-2022,2,4,1519,3,2,1,3,11,8,16,12,10,6,5,10,13,10,3,6,1,4,2,4,1519,Kidman Way,"Kidman Way, West of Sturt Highway",-34.599117,145.983612
86,03-06-2022,1,1519,1519,1,2,2,13,18,37,55,48,72,48,66,62,89,99,56,35,32,33,26,17,3,Weir Road,"Weir Road, South of Gulai Road",-36.006641,145.998398
87,03-06-2022,1,1519,1519,1,1,2,11,24,38,34,29,44,49,51,54,84,67,100,53,30,22,19,7,5,Henry Lawson Way,"Henry Lawson Way, West of Chillingworks Road",-34.26141,148.267013
88,03-06-2022,1,1519,1519,3,2,5,3,5,8,10,7,5,10,9,8,5,3,3,3,5,4,6,1,3,Olympic Highway,"Olympic Highway, South of Silo Road",-34.519371,148.164276
89,03-06-2022,4,1519,1519,3,12,33,93,152,245,173,190,156,112,113,138,192,168,146,125,68,29,31,33,15,Urana Road,"Urana Road, South of Hueske Road",-35.991581,146.898407
90,03-06-2022,1,1519,1519,1,1,3,5,5,6,6,5,1,4,6,11,8,5,5,2,2,3,1,2,1519,Henry Lawson Way,"Henry Lawson Way, West of Chillingworks Road",-34.26141,148.267013
91,03-06-2022,6,2,1,1519,5,5,61,93,135,127,106,125,129,110,95,140,141,130,86,49,41,51,37,30,Murray Valley Highway,"Murray Valley Highway, North of River Road",-34.575878,142.76651
92,03-06-2022,3,2,3,1519,1,3,3,20,27,28,27,32,38,27,34,23,19,19,16,13,3,3,3,1,Sturt Highway,"Sturt Highway, South of Duryea Street",-34.666584,143.562012
93,03-06-2022,6,4,6,1519,6,13,12,25,32,27,33,35,33,43,40,42,25,25,16,7,7,8,3,5,Colin Knott Drive,"Colin Knott Drive, North of Travers Street",-35.095001,147.347794
94,03-06-2022,2,3,1,1519,5,31,67,106,116,135,139,158,150,159,194,199,184,171,105,72,53,53,31,23,Bridge Road,"Bridge Road, South of Edward Street",-36.003658,146.393921
95,03-06-2022,8,4,2,1519,5,12,34,64,59,64,61,75,78,99,119,142,158,154,81,37,18,45,26,15,Riverina Highway,"Riverina Highway, West of Hills End",-36.060165,146.837402
96,03-06-2022,7,1,1,1519,1,1,9,19,29,25,18,22,27,49,34,62,69,79,47,32,17,14,13,10,Olympic Highway,"Olympic Highway, South of Rosemont Road",-35.918716,147.001556
97,03-06-2022,1519,1519,4,1519,1,17,15,16,38,34,30,35,48,38,41,67,65,46,22,19,7,9,6,5,Snowy Mountains Highway,"Snowy Mountains Highway, South of Boonderoo Road",-35.327759,148.23764
98,03-06-2022,1519,1519,1,1519,5,5,8,21,35,30,46,23,31,28,37,41,38,40,39,8,8,11,10,5,Burley Griffin Way,"Burley Griffin Way, West of Mannings Road",-34.278732,146.551498
99,03-06-2022,2,1519,2,1519,1,6,8,20,28,23,18,20,20,23,14,12,18,18,8,4,10,1,2,2,Kidman Way,"Kidman Way, South of Dirrung Road",-33.623749,145.53096
100,03-06-2022,1519,2,1519,1519,5,7,19,34,21,37,27,24,26,29,29,35,36,51,25,15,14,10,5,4,Burley Griffin Way,"Burley Griffin Way, West of Mannings Road",-34.278732,146.551498
101,03-06-2022,1519,1,1519,1519,4,8,19,37,51,57,67,43,40,57,42,52,66,63,44,19,13,13,2,3,Riverina Highway,"Riverina Highway, South of Rose Street",-35.537163,144.995316
102,03-06-2022,2,1,1519,1519,4,12,32,46,34,33,45,41,42,44,58,79,76,55,28,15,14,36,17,3,Irrigation Way,"Irrigation Way, East of Widgelli Settlers Road",-34.332764,146.145615
103,03-06-2022,1,2,1519,1519,5,21,50,110,140,50,60,48,39,49,68,50,29,48,23,13,12,12,9,6,Riverina Highway,"Riverina Highway, East of Ramp Lane",-36.090073,147.058472
104,03-06-2022,1519,1519,1519,1519,4,8,22,33,47,40,31,26,26,18,28,35,47,30,24,11,5,2,3,1,Jindera-Walla Walla Road,"Jindera-Walla Walla Road, South of Five Chain ...",-35.936092,146.886673
105,03-06-2022,1,1519,1519,1519,1,6,12,19,22,38,16,36,28,25,22,37,31,31,19,16,8,7,6,4,Moulamein Road,"Moulamein Road, South of Barham Road",-35.580086,144.185059
106,03-06-2022,2,1519,1519,1519,3,3,15,34,60,51,47,47,37,60,54,51,72,66,35,18,9,8,2,3,Olympic Highway,"Olympic Highway, South of Silo Road",-34.519371,148.164276
