,date,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,road_name,full_road_name,latitude,longitude
142,04-06-2022,1,1,1506,1,1506,1,1,2,4,3,3,4,4,4,2,3,4,1506,2,2,2,1506,1506,1506,Kidman Way,"Kidman Way, West of Sturt Highway",-34.599117,145.983612
143,04-06-2022,1506,1,2,1506,1506,2,4,3,4,6,3,3,1,1,2,2,3,1506,2,1,1506,1506,1506,1506,Riverina Highway,"Riverina Highway, West of Martin Street",-35.966591,146.599655
144,04-06-2022,1,1506,2,1506,1506,3,2,2,3,7,2,1,4,2,3,3,2,1506,1,1506,2,1,1,1506,Irrigation Way,"Irrigation Way, East of Widgelli Settlers Road",-34.332764,146.145615
145,04-06-2022,1506,1506,1506,1506,1506,1506,1,1,6,4,3,2,2,3,3,3,4,1506,1506,1,1506,1,1506,1506,Snowy Mountains Highway,"Snowy Mountains Highway, South of Boonderoo Road",-35.327759,148.23764
146,04-06-2022,1506,1506,1506,1506,1506,1506,5,1,3,1,1506,2,1,1,1,1,1,1506,1506,1506,1506,1506,1506,1,Cowabbie Street,"Cowabbie Street, South of Kindra Crescent",-34.808632,147.1978
147,04-06-2022,1506,2,1506,1506,1506,1506,1506,1,2,3,1,1,1,1506,1,1,2,1506,1506,4,1,1506,1506,1506,Moulamein Road,"Moulamein Road, South of Barham Road",-35.580086,144.185059
148,04-06-2022,2,1506,1506,1,1506,1506,4,1,1,2,3,3,7,6,1506,2,1,4,1,2,1,1,1506,1506,Henry Lawson Way,"Henry Lawson Way, West of Chillingworks Road",-34.26141,148.267013
149,04-06-2022,3,1506,1506,3,2,4,2,2,4,6,3,6,1,2,1506,4,5,4,2,2,1506,1,1,1,Olympic Highway,"Olympic Highway, South of Silo Road",-34.519371,148.164276
150,04-06-2022,1506,1506,1506,1506,1506,1506,1506,6,3,4,3,1,3,2,1506,3,2,1,2,1506,2,1506,1506,1506,Henry Lawson Way,"Henry Lawson Way, West of Chillingworks Road",-34.26141,148.267013
151,04-06-2022,1506,1506,1506,1506,1506,1506,1506,1,1506,1,1506,1506,2,2,1506,2,2,4,1506,1506,1,1,1506,1506,Riverina Highway,"Riverina Highway, West of Ramp Lane",-36.088005,147.036148
152,04-06-2022,1506,1506,1506,2,1506,2,2,1,1506,2,1506,1506,1506,1,1506,1,2,2,1506,1506,1506,1506,1,1506,Cocketgedong Road,"Cocketgedong Road, West of Brougong Street",-35.333248,146.245651
153,04-06-2022,1506,1506,1506,1506,1506,1506,1,2,1506,3,1,2,1506,1,1506,1,2,1506,1506,1506,1506,1506,1506,1506,Pretty Pine Road,"Pretty Pine Road, East of Gibbs Road",-35.415436,144.866715
154,04-06-2022,1,3,1,1,1,1,1506,1,4,9,3,3,6,10,1,5,1506,4,2,2,3,2,1,1506,Newell Highway,"Newell Highway, East of Nicholson Lane",-33.92514,147.25563
155,04-06-2022,1506,1506,1506,1506,1,1,2,1506,1,1506,1,1,1,1506,2,1,1506,2,1506,1,1506,1506,1506,1506,Jindera-Walla Walla Road,"Jindera-Walla Walla Road, South of Five Chain ...",-35.936092,146.886673
156,04-06-2022,1,1,1506,1506,2,2,1506,3,1,2,3,1506,1506,2,1,2,1506,1506,1506,1506,1,1506,1506,1506,Batlow Road,"Batlow Road, South of Herrings Road",-35.495914,148.151977
157,04-06-2022,1506,1506,1506,3,1,1,1506,5,5,1,1506,1506,3,1506,1506,3,1506,1506,1506,1506,1506,1506,1506,1506,Batlow Road,"Batlow Road, South of Herrings Road",-35.495914,148.151977
158,04-06-2022,1506,1506,1506,1,1506,5,5,5,2,3,2,3,2,4,2,1506,2,3,1,1,1506,1506,1506,1506,Snowy Mountains Highway,"Snowy Mountains Highway, South of Boonderoo Road",-35.327759,148.23764
159,04-06-2022,1506,1,1,1506,1506,2,1506,2,2,5,4,1,3,1506,1,1506,1,4,1,1506,1506,1,1506,1506,Riverina Highway,"Riverina Highway, West of Hills End",-36.060165,146.837402
160,04-06-2022,1506,1506,1506,1506,1506,2,1,2,4,5,4,1506,2,1,1,1506,1,1,1506,1506,1,1506,1506,1506,Spring Drive,"Spring Drive, West of Federation Avenue",-36.010723,146.371323
161,04-06-2022,1506,1506,1506,1506,1506,1506,1506,1506,4,8,4,3,3,2,1,1506,2,1,1506,1506,1506,1506,1,1506,Olympic Highway,"Olympic Highway, South of Rosemont Road",-35.918716,147.001556
162,04-06-2022,1,1506,1506,1506,1506,1506,1506,1506,1,2,2,1,1,1,2,1506,2,1506,2,1,1,2,1506,1,Cobb Highway,"Cobb Highway, North of Pretty Pine Road",-35.407127,144.877975
163,04-06-2022,1506,1506,1506,1506,1506,1506,1506,1506,1,5,1506,1,1,1506,1506,1506,2,2,1506,1506,1506,1506,1506,1506,Cowabbie Street,"Cowabbie Street, South of Kindra Crescent",-34.808632,147.1978
164,04-06-2022,1,1506,1506,1506,1506,1506,1,1506,1,1506,1,1506,1,1,1506,1506,1,1506,1506,1506,1506,1506,1506,1506,Jindera-Walla Walla Road,"Jindera-Walla Walla Road, South of Five Chain ...",-35.936092,146.886673
165,04-06-2022,30,32,25,27,44,88,221,181,392,370,382,463,406,472,416,428,710,610,343,177,186,195,146,125,Appin Road,Appin Road,-34.096609,150.804247
166,04-06-2022,7,2,3,2,8,25,26,95,108,122,153,171,130,167,144,126,119,79,44,37,14,11,20,2,Bells Line Of Road,Bells Line Of Road,-33.4981139,150.5120917
167,04-06-2022,626,370,278,296,347,832,1209,1343,1828,2008,2271,2490,2616,2625,2730,2447,2570,2585,2355,1600,1408,1314,1294,1081,Cambridge Street,Cambridge Street,-33.769091,151.081975
168,04-06-2022,820,566,449,381,412,820,1398,1514,1954,2309,2554,2759,2847,2813,2799,2721,2783,2719,2560,2093,1765,1732,1592,1358,Canterbury Road,Canterbury Road,-33.928408,151.076754
169,04-06-2022,1180,662,492,464,560,1426,3295,4169,4981,6157,6738,7073,7422,7134,7091,6912,6917,7073,6216,4088,3378,3688,3299,2353,Concord Road,Concord Road,-33.844581,151.089546
170,04-06-2022,756,543,460,285,232,373,856,1333,1718,2167,2538,2952,2894,2902,2723,2672,2524,2665,2317,1648,1295,1201,1270,1172,Eastern Distributor,Eastern Distributor,-33.8687285,151.2182763
171,04-06-2022,760,693,533,338,280,322,568,699,969,1298,1418,1474,1493,1498,1410,1468,1406,1371,1306,1244,1127,1081,1177,1065,Enmore Road,Enmore Road,-33.900893,151.170147
172,04-06-2022,261,155,89,93,150,274,516,555,821,955,1177,1278,1376,1448,1361,1331,1279,1295,1104,781,606,564,520,363,Fairfield Street,Fairfield Street,-33.868703,150.972116
173,04-06-2022,1142,799,611,644,762,1398,2293,2273,2941,3181,3278,3662,3749,3860,3728,3729,3770,3992,3858,3138,2480,2866,2660,2165,Hume Highway,Hume Highway,-34.8101946,148.6220238
174,04-06-2022,1,1506,1506,2,1506,16,19,15,12,12,14,23,18,11,7,6,8,9,5,2,3,2,1506,1,Jaorimin Road,Jaorimin Road,-34.6882991,150.0091132
175,04-06-2022,1506,1506,1506,1506,1506,1506,2,2,6,1,3,4,4,6,1506,1506,2,4,1,1506,1506,2,1506,1506,Kingsway,Kingsway,-34.039431,151.119799
176,04-06-2022,288,181,151,148,188,530,992,1112,1400,1491,1622,1687,1803,1825,1663,1700,1839,2061,2026,1496,986,873,763,513,Liverpool Road,Liverpool Road,-33.88783,151.104525
177,04-06-2022,485,280,184,154,130,247,419,740,1068,1347,1524,1570,1777,1831,1829,1761,1580,1561,1293,1098,1236,1240,1359,1118,Epping Road,Epping Road,-33.7738718,151.0829987
178,04-06-2022,55,20,22,11,16,47,111,217,374,484,728,756,806,630,639,630,562,565,487,270,197,176,133,112,Melbourne Street,Melbourne Street,-37.814748,145.2285283
179,04-06-2022,119,75,52,80,104,233,789,1216,1553,2006,2278,2504,2586,2342,2373,2206,2115,1879,1057,568,466,448,499,356,Mona Vale Road,Mona Vale Road,-33.6783099,151.3010766
180,04-06-2022,25,10,5,5,14,47,139,170,165,207,241,272,245,206,224,211,168,145,99,66,31,26,18,12,Monaro Highway,Monaro Highway,-35.3303501,149.1614784
181,04-06-2022,263,139,77,63,96,297,775,1305,1820,2261,2406,2455,2400,2333,2455,2355,2397,2372,1585,1057,764,784,769,599,New Line Road,New Line Road,-33.721587,151.034416
182,04-06-2022,1506,1506,1506,1506,1506,1506,1506,1,1506,1,1506,1,1506,1506,1506,1506,1,1506,1506,1506,1,1506,1506,1506,Newbridge Road,Newbridge Road,-33.92895,150.953
183,04-06-2022,67,30,22,8,14,73,287,654,1011,1289,1530,1785,1916,1677,1467,1515,1547,1733,926,542,374,380,372,253,Ourimbah Road,Ourimbah Road,-28.1758544,153.5233735
184,04-06-2022,98,54,30,23,41,108,359,695,939,1352,1708,1832,1575,1511,1443,1372,1245,1127,808,439,331,349,451,381,Pacific Motorway,Pacific Motorway,-33.4257738,151.2299218
185,04-06-2022,1437,966,773,556,572,922,1711,2004,2619,3274,3691,3827,4189,4050,4124,3999,4012,4150,4241,4070,3523,3013,3124,3033,Parramatta Road,Parramatta Road,-33.835858,151.0231518
186,04-06-2022,271,367,110,195,124,322,423,641,898,2551,3649,2380,3288,2666,1310,1419,1785,1754,1192,1044,565,582,515,409,Princes Highway,Princes Highway,-35.1481469,139.2631777
187,04-06-2022,566,328,233,223,308,850,1975,2283,2811,3950,4277,4496,4891,4901,4668,4797,4851,4271,3432,2104,1712,1786,1617,1093,Silverwater Road,Silverwater Road,-33.8320587,151.0490586
188,04-06-2022,791,554,393,272,273,390,1015,1668,2013,2630,2708,2893,2806,2818,2892,2718,2659,2536,2278,1902,1466,1417,1556,1261,Syd Einfeld Drive,Syd Einfeld Drive,-33.8896097,151.2417828
189,04-06-2022,37,28,11,17,17,43,63,100,237,344,366,413,432,317,320,302,274,305,221,118,76,54,60,40,Sydney Road,Sydney Road,-33.7968171,151.2846971
190,04-06-2022,512,266,193,161,351,793,1511,2057,2785,3060,3526,4080,3793,3831,3748,3886,3786,3222,2272,1488,1317,1377,1336,1110,Taren Point Road,Taren Point Road,-34.0264058,151.1203396
191,04-06-2022,71,35,22,12,16,66,231,227,119,4,7,3,7,17,105,241,274,377,531,328,237,237,204,156,The Boulevarde,The Boulevarde,-33.9952115,151.1280726
192,04-06-2022,892,603,405,346,411,949,1945,2232,2899,3620,3972,3856,3956,4071,4044,3952,4026,4012,3371,2399,2141,2299,2186,1835,Victoria Road,Victoria Road,-33.855289,151.158576
193,04-06-2022,250,149,99,66,117,297,793,1406,2249,2805,3192,3372,3480,3383,3127,2979,2874,2885,1845,1191,918,850,842,662,Windsor Road,Windsor Road,-33.898319,151.138959
